date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,131.0,0.85
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,138.0,0.9
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,146.0,0.95
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,140.0,0.91
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,188.0,1.22
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.13
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,miscellaneous food,Sugar,97,KG,actual,Retail,KES,300.0,1.95
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,pulses and nuts,Beans,50,KG,actual,Retail,KES,173.0,1.13
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,93.0,0.61
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,115.0,0.75
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,160.0,1.04
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120.0,0.78
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,150.0,0.98
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300.0,1.95
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,pulses and nuts,Beans,50,KG,actual,Retail,KES,198.0,1.29
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.65
2023-12-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,133.0,0.87
2023-12-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,155.0,1.01
2023-12-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300.0,1.95
2023-12-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,pulses and nuts,Beans,50,KG,actual,Retail,KES,230.0,1.5
2024-01-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2050.0,12.85
2024-01-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,4195.8,26.31
2024-01-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1820.0,11.41
2024-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,4203.0,26.35
2024-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,3000.0,18.81
2024-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,3000.0,18.81
2024-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,15234.0,95.51
2024-01-15,Nairobi,Nairobi,Kangemi (Nairobi),4626,-1.27,36.74,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1040.0,6.52
2024-01-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,4000.0,25.08
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,4100.14,25.71
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,3000.0,18.81
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,Rice (aromatic),894,50 KG,actual,Wholesale,KES,8800.0,55.17
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (dolichos),896,90 KG,actual,Wholesale,KES,16200.0,101.57
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (rosecoco),897,90 KG,actual,Wholesale,KES,12600.0,79.0
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,2885.0,18.09
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1880.0,11.79
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1634.29,10.25
2024-01-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,5376.0,33.71
2024-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3200.4,22.07
2024-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,"Potatoes (Irish, red)",890,50 KG,actual,Wholesale,KES,2400.0,16.55
2024-02-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1690.0,11.66
2024-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2700.0,18.62
2024-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,5400.0,37.24
2024-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3555.72,24.52
2024-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1853.0,12.78
2024-02-15,Eastern,Makueni,Kathonzweni (Makueni),5666,-1.91,37.73,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3168.0,21.85
2024-02-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,10350.0,71.38
2024-02-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,7560.0,52.14
2024-02-15,Eastern,Meru South,Kaanwa (Tharaka Nithi),5668,-0.32,37.72,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,2560.0,17.66
2024-02-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,4000.0,27.59
2024-02-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,1500.0,10.34
2024-02-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1560.0,10.76
2024-02-15,Nairobi,Nairobi,Wakulima (Nairobi),5698,-1.29,36.83,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,5376.0,37.08
2024-02-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,3780.0,26.07
2024-02-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,3790.0,26.14
2024-02-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,12339.9,85.1
2024-02-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,8194.5,56.51
2024-02-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3879.54,26.76
2024-02-15,Rift Valley,Nakuru,Wakulima (Nakuru),5669,-0.3,36.08,vegetables and fruits,Tomatoes,114,64 KG,actual,Wholesale,KES,3671.68,25.32
2024-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,4050.0,27.93
2024-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,cereals and tubers,"Potatoes (Irish, white)",891,50 KG,actual,Wholesale,KES,2315.0,15.97
2024-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,pulses and nuts,Beans (yellow),889,90 KG,actual,Wholesale,KES,16875.0,116.38
2024-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,3884.58,26.79
2024-02-15,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),185,0.52,35.28,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1495.0,10.31
2024-03-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,cereals and tubers,"Maize (white, dry)",440,90 KG,actual,Wholesale,KES,2799.9,20.89
2024-03-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,pulses and nuts,Cowpeas,218,90 KG,actual,Wholesale,KES,6000.3,44.78
2024-03-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Cabbage,181,126 KG,actual,Wholesale,KES,1890.0,14.1
2024-03-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Kale,796,50 KG,actual,Wholesale,KES,800.0,5.97
2024-03-15,Central,Nyeri,Karatina (Nyeri),5670,-0.48,37.13,vegetables and fruits,Onions (dry),892,13 KG,actual,Wholesale,KES,1690.0,12.61
2024-03-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,125.0,0.93
2024-03-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,miscellaneous food,Sugar,97,KG,actual,Retail,KES,158.0,1.18
2024-03-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,263.0,1.96
2024-03-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,pulses and nuts,Beans,50,KG,actual,Retail,KES,150.0,1.12
2024-03-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,vegetables and fruits,Kale,796,KG,actual,Retail,KES,93.0,0.69
2024-03-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,93.0,0.69
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,53.0,0.4
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,80.0,0.6
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,144.0,1.07
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,97.0,0.72
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,65.0,0.49
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18.0,0.13
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,miscellaneous food,Sugar,97,KG,actual,Retail,KES,165.0,1.23
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,239.0,1.78
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,pulses and nuts,Beans,50,KG,actual,Retail,KES,154.0,1.15
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,110.0,0.82
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,200.0,1.49
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,vegetables and fruits,Kale,796,KG,actual,Retail,KES,63.0,0.47
2024-03-15,Coast,Taita Taveta,Mtito Andei,10508,-2.69,38.16,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,67.0,0.5
2024-03-15,Coast,Tana River,Bangale,10438,-0.72,39.02,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,137.0,1.02
2024-03-15,Coast,Tana River,Bangale,10438,-0.72,39.02,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,123.0,0.92
2024-03-15,Coast,Tana River,Bangale,10438,-0.72,39.02,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075
2024-03-15,Coast,Tana River,Bangale,10438,-0.72,39.02,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,308.0,2.3
2024-03-15,Coast,Tana River,Bangale,10438,-0.72,39.02,pulses and nuts,Beans,50,KG,actual,Retail,KES,168.0,1.25
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,84.0,0.63
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140.0,1.04
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.75
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,147.0,1.1
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,miscellaneous food,Sugar,97,KG,actual,Retail,KES,186.0,1.39
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,287.0,2.14
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,pulses and nuts,Beans,50,KG,actual,Retail,KES,169.0,1.26
2024-03-15,Coast,Tana River,Bilbil,10439,-1.01,39.79,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,160.0,1.19
2024-03-15,Coast,Tana River,Boka,10440,-0.34,38.78,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,103.0,0.77
2024-03-15,Coast,Tana River,Boka,10440,-0.34,38.78,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12.0,0.09
2024-03-15,Coast,Tana River,Boka,10440,-0.34,38.78,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160.0,1.19
2024-03-15,Coast,Tana River,Boka,10440,-0.34,38.78,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,317.0,2.37
2024-03-15,Coast,Tana River,Boka,10440,-0.34,38.78,pulses and nuts,Beans,50,KG,actual,Retail,KES,176.0,1.31
2024-03-15,Coast,Tana River,Bura,10442,-1.19,39.84,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,76.0,0.57
2024-03-15,Coast,Tana River,Bura,10442,-1.19,39.84,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,83.0,0.62
2024-03-15,Coast,Tana River,Bura,10442,-1.19,39.84,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075
2024-03-15,Coast,Tana River,Bura,10442,-1.19,39.84,miscellaneous food,Sugar,97,KG,actual,Retail,KES,171.0,1.28
2024-03-15,Coast,Tana River,Bura,10442,-1.19,39.84,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,294.0,2.19
2024-03-15,Coast,Tana River,Bura,10442,-1.19,39.84,pulses and nuts,Beans,50,KG,actual,Retail,KES,166.0,1.24
2024-03-15,Coast,Tana River,Bura,10442,-1.19,39.84,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,152.0,1.13
2024-03-15,Coast,Tana River,Bura,10442,-1.19,39.84,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,107.0,0.8
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,120.0,0.9
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,87.0,0.65
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140.0,1.04
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,101.0,0.75
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,133.0,0.99
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,miscellaneous food,Sugar,97,KG,actual,Retail,KES,173.0,1.29
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,297.0,2.22
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,pulses and nuts,Beans,50,KG,actual,Retail,KES,164.0,1.22
2024-03-15,Coast,Tana River,Charidende,10443,-0.78,39.67,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,60.0,0.45
2024-03-15,Coast,Tana River,Garsen,10448,-2.27,40.11,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,79.0,0.59
2024-03-15,Coast,Tana River,Garsen,10448,-2.27,40.11,pulses and nuts,Beans,50,KG,actual,Retail,KES,179.0,1.34
2024-03-15,Coast,Tana River,Garsen,10448,-2.27,40.11,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,153.0,1.14
2024-03-15,Coast,Tana River,Garsen,10448,-2.27,40.11,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,400.0,2.99
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,66.0,0.49
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,81.0,0.6
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,131.0,0.98
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,133.0,0.99
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,miscellaneous food,Sugar,97,KG,actual,Retail,KES,174.0,1.3
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,236.0,1.76
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,pulses and nuts,Beans,50,KG,actual,Retail,KES,157.0,1.17
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,184.0,1.37
2024-03-15,Coast,Tana River,Hola town,3359,-1.5,40.03,vegetables and fruits,Kale,796,KG,actual,Retail,KES,90.0,0.67
2024-03-15,Coast,Tana River,Kipini,10450,-2.53,40.53,cereals and tubers,"Maize (white, dry)",440,KG,actual,Retail,KES,50.0,0.37
2024-03-15,Coast,Tana River,Kipini,10450,-2.53,40.53,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,73.0,0.54
2024-03-15,Coast,Tana River,Kipini,10450,-2.53,40.53,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,123.0,0.92
2024-03-15,Coast,Tana River,Kipini,10450,-2.53,40.53,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,90.0,0.67
2024-03-15,Coast,Tana River,Kipini,10450,-2.53,40.53,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140.0,1.04
2024-03-15,Coast,Tana River,Kipini,10450,-2.53,40.53,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,240.0,1.79
2024-03-15,Coast,Tana River,Kipini,10450,-2.53,40.53,pulses and nuts,Beans,50,KG,actual,Retail,KES,170.0,1.27
2024-03-15,Coast,Tana River,Kipini,10450,-2.53,40.53,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,170.0,1.27
